run_id,track,table,model,target,horizon,fold,node,feature_group,seed,epoch,execution_status,evidence_status_code,evidence_status,completion_mark,rerun_policy,comparison_fold_count,grade_RMSE,relative_error_RMSE,grade_MAPE,relative_error_MAPE,grade_RAE,relative_error_RAE,grade_MAE,relative_error_MAE,comparison_key,config_fingerprint,returncode,attempt_id,model_failure_count,classification_reason,source_manifest
audited-t3-arima-occ-3-3-region-None-42-20-869d98bf,audited,3,arima,occ,3,3,region,None,42,20,complete,S3,只恢复相对趋势,✓,reuse_existing_artifact,6,trend,0.1378911161672758,trend,0.056671799953415286,trend,0.1327940296829615,trend,0.13328050951309572,audited|3|arima|3,fbfa264d33eb172339432270cd0a4e43c53aaafc09c282881f050badf9988c5f,0,,0,至少一项论文披露指标相对误差超过 5%，仅保留趋势级证据。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-3-4-region-None-42-20-30da5fd5,audited,3,arima,occ,3,4,region,None,42,20,complete,S3,只恢复相对趋势,✓,reuse_existing_artifact,6,trend,0.1378911161672758,trend,0.056671799953415286,trend,0.1327940296829615,trend,0.13328050951309572,audited|3|arima|3,ef7c045f8754fa0b5b3e2ca2236316b8001266aea1607d87a99bd983bea422b4,0,,0,至少一项论文披露指标相对误差超过 5%，仅保留趋势级证据。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-3-5-region-None-42-20-9e2e57b3,audited,3,arima,occ,3,5,region,None,42,20,complete,S3,只恢复相对趋势,✓,reuse_existing_artifact,6,trend,0.1378911161672758,trend,0.056671799953415286,trend,0.1327940296829615,trend,0.13328050951309572,audited|3|arima|3,20d86e5042df1cf8402e74d57f998a47875477241ac9f429af117b20de80e209,0,,0,至少一项论文披露指标相对误差超过 5%，仅保留趋势级证据。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-3-6-region-None-42-20-b742dbbe,audited,3,arima,occ,3,6,region,None,42,20,complete,S3,只恢复相对趋势,✓,reuse_existing_artifact,6,trend,0.1378911161672758,trend,0.056671799953415286,trend,0.1327940296829615,trend,0.13328050951309572,audited|3|arima|3,e9dc7900a8ee6435a5c1c7e9650b242093e13a965703960ad16203be18beacd2,0,,0,至少一项论文披露指标相对误差超过 5%，仅保留趋势级证据。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-6-1-region-None-42-20-43def05b,audited,3,arima,occ,6,1,region,None,42,20,complete,S3,只恢复相对趋势,✓,reuse_existing_artifact,6,trend,0.08839059633512483,exact,0.01179371168345939,trend,0.07519302768262218,trend,0.07781704134287924,audited|3|arima|6,131ea7c6535e1551516d6d18a2c11b7c050cb9697d6f8c75422b25943a68366e,0,,0,至少一项论文披露指标相对误差超过 5%，仅保留趋势级证据。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-6-2-region-None-42-20-9b1f1560,audited,3,arima,occ,6,2,region,None,42,20,complete,S3,只恢复相对趋势,✓,reuse_existing_artifact,6,trend,0.08839059633512483,exact,0.01179371168345939,trend,0.07519302768262218,trend,0.07781704134287924,audited|3|arima|6,34000d8d33d33f43f6932bae4ff7b6fc5038a4866ffcfde9b1fdd6db951f5032,0,,0,至少一项论文披露指标相对误差超过 5%，仅保留趋势级证据。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-6-3-region-None-42-20-22e54b87,audited,3,arima,occ,6,3,region,None,42,20,complete,S3,只恢复相对趋势,✓,reuse_existing_artifact,6,trend,0.08839059633512483,exact,0.01179371168345939,trend,0.07519302768262218,trend,0.07781704134287924,audited|3|arima|6,a852b6f477688854bc51fb4333bc57095035ea2fc34a34a97baee023971f112e,0,,0,至少一项论文披露指标相对误差超过 5%，仅保留趋势级证据。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-6-4-region-None-42-20-48f7b8cb,audited,3,arima,occ,6,4,region,None,42,20,complete,S3,只恢复相对趋势,✓,reuse_existing_artifact,6,trend,0.08839059633512483,exact,0.01179371168345939,trend,0.07519302768262218,trend,0.07781704134287924,audited|3|arima|6,b5e36a621b37e1914a41529fcb1e028dbe38e72874f95383eba7de7d9b351b8a,0,,0,至少一项论文披露指标相对误差超过 5%，仅保留趋势级证据。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-6-5-region-None-42-20-d0183988,audited,3,arima,occ,6,5,region,None,42,20,complete,S3,只恢复相对趋势,✓,reuse_existing_artifact,6,trend,0.08839059633512483,exact,0.01179371168345939,trend,0.07519302768262218,trend,0.07781704134287924,audited|3|arima|6,e74ff6aa800a194d2e0ab9d7870f13adeb7ee0053bda36149408157469386de6,0,,0,至少一项论文披露指标相对误差超过 5%，仅保留趋势级证据。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-6-6-region-None-42-20-e93cfa4c,audited,3,arima,occ,6,6,region,None,42,20,complete,S3,只恢复相对趋势,✓,reuse_existing_artifact,6,trend,0.08839059633512483,exact,0.01179371168345939,trend,0.07519302768262218,trend,0.07781704134287924,audited|3|arima|6,f6e498394b9ab17e5eb3b6840ae6cc5137034f10beacf31b6353e908820951ef,0,,0,至少一项论文披露指标相对误差超过 5%，仅保留趋势级证据。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-9-1-region-None-42-20-26d92be7,audited,3,arima,occ,9,1,region,None,42,20,complete,S2,协议基本一致但有披露差异,✓,reuse_existing_artifact,6,exact,0.008016165103927423,approximate,0.020155087045407284,exact,0.00408833403089296,exact,0.005047168942512412,audited|3|arima|9,723732e1c0c95a96d6766f591c6f2cfd90177fcd6212d376ceb5f37093a0ad3b,0,,0,六折与主要协议可对齐，但存在 audited 修正或至少一项指标为 2%–5% 近似级。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-9-2-region-None-42-20-4d9d3f60,audited,3,arima,occ,9,2,region,None,42,20,complete,S2,协议基本一致但有披露差异,✓,reuse_existing_artifact,6,exact,0.008016165103927423,approximate,0.020155087045407284,exact,0.00408833403089296,exact,0.005047168942512412,audited|3|arima|9,3558539398fee9b2b1e1e296fa2056ab9b21a4a16aeec5cf200ca07146735f02,0,,0,六折与主要协议可对齐，但存在 audited 修正或至少一项指标为 2%–5% 近似级。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-9-3-region-None-42-20-2047a552,audited,3,arima,occ,9,3,region,None,42,20,complete,S2,协议基本一致但有披露差异,✓,reuse_existing_artifact,6,exact,0.008016165103927423,approximate,0.020155087045407284,exact,0.00408833403089296,exact,0.005047168942512412,audited|3|arima|9,8903e34234886d221bf85cacf7f72e870215f9a81dd795ea7c1e4a3d9064ae18,0,,0,六折与主要协议可对齐，但存在 audited 修正或至少一项指标为 2%–5% 近似级。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-9-4-region-None-42-20-ab1eba87,audited,3,arima,occ,9,4,region,None,42,20,complete,S2,协议基本一致但有披露差异,✓,reuse_existing_artifact,6,exact,0.008016165103927423,approximate,0.020155087045407284,exact,0.00408833403089296,exact,0.005047168942512412,audited|3|arima|9,e0ef723e6b331176420a8970a47c0a25e1361710705b6a8cc17da5edb15f0846,0,,0,六折与主要协议可对齐，但存在 audited 修正或至少一项指标为 2%–5% 近似级。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-9-5-region-None-42-20-999151ee,audited,3,arima,occ,9,5,region,None,42,20,complete,S2,协议基本一致但有披露差异,✓,reuse_existing_artifact,6,exact,0.008016165103927423,approximate,0.020155087045407284,exact,0.00408833403089296,exact,0.005047168942512412,audited|3|arima|9,cd4a504ff824670611501652d2a50fb9d8c0de798e7d2e85d477a1b2fe3ca60c,0,,0,六折与主要协议可对齐，但存在 audited 修正或至少一项指标为 2%–5% 近似级。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-9-6-region-None-42-20-000f4ac6,audited,3,arima,occ,9,6,region,None,42,20,complete,S2,协议基本一致但有披露差异,✓,reuse_existing_artifact,6,exact,0.008016165103927423,approximate,0.020155087045407284,exact,0.00408833403089296,exact,0.005047168942512412,audited|3|arima|9,c520f24693f96ea0e315b0bae97d1414ac677e6bd52fdc2f8aff3f41fe6099a3,0,,0,六折与主要协议可对齐，但存在 audited 修正或至少一项指标为 2%–5% 近似级。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-12-1-region-None-42-20-a0838e69,audited,3,arima,occ,12,1,region,None,42,20,complete,S3,只恢复相对趋势,✓,reuse_existing_artifact,6,trend,0.060231669792306916,approximate,0.04552609511940268,trend,0.06405683825302548,trend,0.06486492598194725,audited|3|arima|12,3282dce64422a1c0cf66e481c693d4cce5af9b2dbb44d909f75dfe9394235c33,0,,0,至少一项论文披露指标相对误差超过 5%，仅保留趋势级证据。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-12-2-region-None-42-20-3430a1bf,audited,3,arima,occ,12,2,region,None,42,20,complete,S3,只恢复相对趋势,✓,reuse_existing_artifact,6,trend,0.060231669792306916,approximate,0.04552609511940268,trend,0.06405683825302548,trend,0.06486492598194725,audited|3|arima|12,7a3ae01e0016cef3576d33bb41880965f3ed3f089e9eb88ef6fcf23583771149,0,,0,至少一项论文披露指标相对误差超过 5%，仅保留趋势级证据。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-12-3-region-None-42-20-060b0b83,audited,3,arima,occ,12,3,region,None,42,20,complete,S3,只恢复相对趋势,✓,reuse_existing_artifact,6,trend,0.060231669792306916,approximate,0.04552609511940268,trend,0.06405683825302548,trend,0.06486492598194725,audited|3|arima|12,49fab787d1966ac5c389e4257889d4e50a7d8cc3c2bf0c9e60d2850ad2fe5032,0,,0,至少一项论文披露指标相对误差超过 5%，仅保留趋势级证据。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-12-4-region-None-42-20-557a8a60,audited,3,arima,occ,12,4,region,None,42,20,complete,S3,只恢复相对趋势,✓,reuse_existing_artifact,6,trend,0.060231669792306916,approximate,0.04552609511940268,trend,0.06405683825302548,trend,0.06486492598194725,audited|3|arima|12,51e4c418645f1577dc8a9a7bf05e91334ac0e53200366546ed63de6e7aed295d,0,,0,至少一项论文披露指标相对误差超过 5%，仅保留趋势级证据。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-12-5-region-None-42-20-fe1fbe9d,audited,3,arima,occ,12,5,region,None,42,20,complete,S3,只恢复相对趋势,✓,reuse_existing_artifact,6,trend,0.060231669792306916,approximate,0.04552609511940268,trend,0.06405683825302548,trend,0.06486492598194725,audited|3|arima|12,0cb274d2103c05304065988b6c68b5368085086905dd090f95695a3f505a10cf,0,,0,至少一项论文披露指标相对误差超过 5%，仅保留趋势级证据。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-arima-occ-12-6-region-None-42-20-80529fd8,audited,3,arima,occ,12,6,region,None,42,20,complete,S3,只恢复相对趋势,✓,reuse_existing_artifact,6,trend,0.060231669792306916,approximate,0.04552609511940268,trend,0.06405683825302548,trend,0.06486492598194725,audited|3|arima|12,b004c4a289e0a42a9a5dcb55a7231ec5edd1c7cc2629003d6e35e964c2a31898,0,,0,至少一项论文披露指标相对误差超过 5%，仅保留趋势级证据。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-fcnn-occ-3-1-region-None-42-20-e6d30667,audited,3,fcnn,occ,3,1,region,None,42,20,complete,S2,协议基本一致但有披露差异,✓,reuse_existing_artifact,6,exact,0.00013057243971971216,exact,0.0015104305851028862,exact,4.370076796050129e-06,exact,0.000733086768563022,audited|3|fcnn|3,651d8525657157daf2d32452195f22021139feafc8f54363fc6abf1a5c5a8350,0,,0,六折与主要协议可对齐，但存在 audited 修正或至少一项指标为 2%–5% 近似级。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-fcnn-occ-3-2-region-None-42-20-c11fe573,audited,3,fcnn,occ,3,2,region,None,42,20,complete,S2,协议基本一致但有披露差异,✓,reuse_existing_artifact,6,exact,0.00013057243971971216,exact,0.0015104305851028862,exact,4.370076796050129e-06,exact,0.000733086768563022,audited|3|fcnn|3,7dd7626782f3677b2f6527f5bea998bc649989babec53015b7fbbd80ea894413,0,,0,六折与主要协议可对齐，但存在 audited 修正或至少一项指标为 2%–5% 近似级。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-fcnn-occ-3-3-region-None-42-20-4f56d7fc,audited,3,fcnn,occ,3,3,region,None,42,20,complete,S2,协议基本一致但有披露差异,✓,reuse_existing_artifact,6,exact,0.00013057243971971216,exact,0.0015104305851028862,exact,4.370076796050129e-06,exact,0.000733086768563022,audited|3|fcnn|3,c19809bd550b72a1b3283d5af09926886cdab7d3252687e48480e2f49e73dfab,0,,0,六折与主要协议可对齐，但存在 audited 修正或至少一项指标为 2%–5% 近似级。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-fcnn-occ-3-4-region-None-42-20-0e8f2a0b,audited,3,fcnn,occ,3,4,region,None,42,20,complete,S2,协议基本一致但有披露差异,✓,reuse_existing_artifact,6,exact,0.00013057243971971216,exact,0.0015104305851028862,exact,4.370076796050129e-06,exact,0.000733086768563022,audited|3|fcnn|3,ee844a6e1ecc632fca89b0abae04623f170c3a8979f5a9e3237b258fb44ff06a,0,,0,六折与主要协议可对齐，但存在 audited 修正或至少一项指标为 2%–5% 近似级。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-fcnn-occ-3-5-region-None-42-20-b22997ae,audited,3,fcnn,occ,3,5,region,None,42,20,complete,S2,协议基本一致但有披露差异,✓,reuse_existing_artifact,6,exact,0.00013057243971971216,exact,0.0015104305851028862,exact,4.370076796050129e-06,exact,0.000733086768563022,audited|3|fcnn|3,3cd9fefb2112c8834af9a6e24a0c160bafc703d3c82f51343ad66e0f587a555e,0,,0,六折与主要协议可对齐，但存在 audited 修正或至少一项指标为 2%–5% 近似级。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-fcnn-occ-3-6-region-None-42-20-aa3352ac,audited,3,fcnn,occ,3,6,region,None,42,20,complete,S2,协议基本一致但有披露差异,✓,reuse_existing_artifact,6,exact,0.00013057243971971216,exact,0.0015104305851028862,exact,4.370076796050129e-06,exact,0.000733086768563022,audited|3|fcnn|3,394d1cdbc5fd445d97f4468eab00ee365b831426d70181412112c287e2d91f4f,0,,0,六折与主要协议可对齐，但存在 audited 修正或至少一项指标为 2%–5% 近似级。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-fcnn-occ-6-1-region-None-42-20-029f1df6,audited,3,fcnn,occ,6,1,region,None,42,20,complete,S2,协议基本一致但有披露差异,✓,reuse_existing_artifact,6,exact,9.96882188413107e-06,exact,0.0012111287236911325,exact,7.403758066958134e-05,exact,0.0003856821538986352,audited|3|fcnn|6,97712bccd355b2283c070e38a7b076fd5e7069a5a74d9665d79c0648360be720,0,,0,六折与主要协议可对齐，但存在 audited 修正或至少一项指标为 2%–5% 近似级。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-fcnn-occ-6-2-region-None-42-20-2117daff,audited,3,fcnn,occ,6,2,region,None,42,20,complete,S2,协议基本一致但有披露差异,✓,reuse_existing_artifact,6,exact,9.96882188413107e-06,exact,0.0012111287236911325,exact,7.403758066958134e-05,exact,0.0003856821538986352,audited|3|fcnn|6,cac1dde29fd0aebc40697cdf0f2ab36d7495a944fd1dedde297fe7bde74b5dfb,0,,0,六折与主要协议可对齐，但存在 audited 修正或至少一项指标为 2%–5% 近似级。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-fcnn-occ-6-3-region-None-42-20-34296a29,audited,3,fcnn,occ,6,3,region,None,42,20,complete,S2,协议基本一致但有披露差异,✓,reuse_existing_artifact,6,exact,9.96882188413107e-06,exact,0.0012111287236911325,exact,7.403758066958134e-05,exact,0.0003856821538986352,audited|3|fcnn|6,41906b3f1f5644c4112fa811a3dce298cb1c8baa9060f5e6fc87af4909b09bfa,0,,0,六折与主要协议可对齐，但存在 audited 修正或至少一项指标为 2%–5% 近似级。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-fcnn-occ-6-4-region-None-42-20-f5e124eb,audited,3,fcnn,occ,6,4,region,None,42,20,complete,S2,协议基本一致但有披露差异,✓,reuse_existing_artifact,6,exact,9.96882188413107e-06,exact,0.0012111287236911325,exact,7.403758066958134e-05,exact,0.0003856821538986352,audited|3|fcnn|6,42882fa18563393c9965abd5450b0003ee3bcfec38254265e5bf28fa41e6560f,0,,0,六折与主要协议可对齐，但存在 audited 修正或至少一项指标为 2%–5% 近似级。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-fcnn-occ-6-5-region-None-42-20-e0863454,audited,3,fcnn,occ,6,5,region,None,42,20,complete,S2,协议基本一致但有披露差异,✓,reuse_existing_artifact,6,exact,9.96882188413107e-06,exact,0.0012111287236911325,exact,7.403758066958134e-05,exact,0.0003856821538986352,audited|3|fcnn|6,c43707fcf4b7c212a263f7e5806dd562f4bb95fb87689dd7572038a531242e87,0,,0,六折与主要协议可对齐，但存在 audited 修正或至少一项指标为 2%–5% 近似级。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-fcnn-occ-6-6-region-None-42-20-e6a85631,audited,3,fcnn,occ,6,6,region,None,42,20,complete,S2,协议基本一致但有披露差异,✓,reuse_existing_artifact,6,exact,9.96882188413107e-06,exact,0.0012111287236911325,exact,7.403758066958134e-05,exact,0.0003856821538986352,audited|3|fcnn|6,53dbbe4d9e2ec9bd65bec1313c728c209265551f35abc4bd39c4554cddba06c6,0,,0,六折与主要协议可对齐，但存在 audited 修正或至少一项指标为 2%–5% 近似级。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
audited-t3-fcnn-occ-9-1-region-None-42-20-d680ef76,audited,3,fcnn,occ,9,1,region,None,42,20,complete,S2,协议基本一致但有披露差异,✓,reuse_existing_artifact,6,exact,0.00016882333079538232,exact,0.0011688808884895085,exact,3.208441294686354e-05,exact,9.141720989655996e-06,audited|3|fcnn|9,2107561f7c9d8bc837e5c6db99e15e120e60131ed369107b39887b0cfd4c110d,0,,0,六折与主要协议可对齐，但存在 audited 修正或至少一项指标为 2%–5% 近似级。,private-evidence://UrbanEV-reproduction/state\manifest_audited_table3.csv
